country,region,confirmed_infected,dead,recovered,timestamp
France,Île-de-France,6211.0,193.0,787.0,2020-03-23
France,Auvergne-Rhône-Alpes,1857.0,86.0,193.0,2020-03-24
France,Bourgogne-Franche-Comté,1510.0,86.0,121.0,2020-03-24
France,Bretagne,526.0,25.0,31.0,2020-03-24
France,Centre-Val de Loire,450.0,9.0,44.0,2020-03-24
France,Corse,218.0,12.0,9.0,2020-03-24
France,Grand Est,4922.0,407.0,595.0,2020-03-24
France,Guadeloupe,73.0,1.0,7.0,2020-03-24
France,Guyane,27.0,0.0,0.0,2020-03-24
France,Hauts-de-France,1532.0,123.0,208.0,2020-03-24
France,La Réunion,83.0,0.0,3.0,2020-03-24
France,Martinique,57.0,1.0,6.0,2020-03-24
France,Mayotte,30.0,0.0,0.0,2020-03-24
France,Normandie,586.0,16.0,40.0,2020-03-24
France,Nouvelle-Aquitaine,789.0,16.0,69.0,2020-03-24
France,Occitanie,900.0,40.0,125.0,2020-03-24
France,Pays de la Loire,343.0,14.0,58.0,2020-03-24
France,Provence-Alpes-Côte d'Azur,1595.0,26.0,133.0,2020-03-24
France,Île-de-France,6798.0,262.0,973.0,2020-03-24
France,Auvergne-Rhône-Alpes,2093.0,107.0,258.0,2020-03-25
France,Bourgogne-Franche-Comté,1569.0,102.0,150.0,2020-03-25
France,Bretagne,603.0,28.0,38.0,2020-03-25
France,Centre-Val de Loire,561.0,13.0,58.0,2020-03-25
France,Corse,233.0,15.0,9.0,2020-03-25
France,Grand Est,5479.0,506.0,651.0,2020-03-25
France,Guadeloupe,76.0,1.0,7.0,2020-03-25
France,Guyane,30.0,0.0,0.0,2020-03-25
France,Hauts-de-France,1753.0,137.0,247.0,2020-03-25
France,La Réunion,94.0,0.0,3.0,2020-03-25
France,Martinique,66.0,1.0,10.0,2020-03-25
France,Mayotte,35.0,0.0,0.0,2020-03-25
France,Normandie,688.0,19.0,56.0,2020-03-25
France,Nouvelle-Aquitaine,912.0,25.0,75.0,2020-03-25
France,Occitanie,1082.0,46.0,147.0,2020-03-25
France,Pays de la Loire,379.0,17.0,66.0,2020-03-25
France,Provence-Alpes-Côte d'Azur,1927.0,33.0,144.0,2020-03-25
France,Île-de-France,7660.0,357.0,1114.0,2020-03-25
France,Auvergne-Rhône-Alpes,,134.0,290.0,2020-03-26
France,Bourgogne-Franche-Comté,,123.0,166.0,2020-03-26
France,Bretagne,707.0,29.0,45.0,2020-03-26
France,Centre-Val de Loire,645.0,20.0,69.0,2020-03-26
France,Corse,250.0,21.0,13.0,2020-03-26
France,Grand Est,,584.0,701.0,2020-03-26
France,Guadeloupe,,0.0,7.0,2020-03-26
France,Guyane,31.0,0.0,0.0,2020-03-26
France,Hauts-de-France,1910.0,150.0,271.0,2020-03-26
France,La Réunion,,0.0,3.0,2020-03-26
France,Martinique,80.0,1.0,11.0,2020-03-26
France,Mayotte,42.0,0.0,2.0,2020-03-26
France,Normandie,789.0,20.0,75.0,2020-03-26
France,Nouvelle-Aquitaine,1007.0,34.0,96.0,2020-03-26
France,Occitanie,1285.0,54.0,177.0,2020-03-26
France,Pays de la Loire,459.0,31.0,60.0,2020-03-26
France,Provence-Alpes-Côte d'Azur,,44.0,164.0,2020-03-26
France,Île-de-France,,460.0,1269.0,2020-03-26
France,Auvergne-Rhône-Alpes,,166.0,348.0,2020-03-27
France,Bourgogne-Franche-Comté,,139.0,186.0,2020-03-27
France,Bretagne,797.0,34.0,49.0,2020-03-27
France,Centre-Val de Loire,830.0,26.0,81.0,2020-03-27
France,Corse,263.0,21.0,13.0,2020-03-27
France,Grand Est,,657.0,699.0,2020-03-27
France,Guadeloupe,,1.0,13.0,2020-03-27
France,Guyane,34.0,0.0,0.0,2020-03-27
France,Hauts-de-France,2300.0,169.0,302.0,2020-03-27
France,La Réunion,,0.0,2.0,2020-03-27
France,Martinique,93.0,1.0,15.0,2020-03-27
France,Mayotte,50.0,0.0,2.0,2020-03-27
France,Normandie,912.0,25.0,93.0,2020-03-27
France,Nouvelle-Aquitaine,,42.0,116.0,2020-03-27
France,Occitanie,1553.0,61.0,187.0,2020-03-27
France,Pays de la Loire,530.0,42.0,84.0,2020-03-27
